path,pred_label,confidence,p(Portraits),p(Protests),p(Casualities),p(Posts)
/content/drive/MyDrive/Data/Predict/453890103_1180765109632446_1065045020452502489_n.jpg,notlabeled,0.7187,0.1007,0.0769,0.1037,0.7187
/content/drive/MyDrive/Data/Predict/454150629_1178940473318603_2763122474993034781_n.webp,notlabeled,0.715,0.1731,0.0668,0.0452,0.715
/content/drive/MyDrive/Data/Predict/453686589_1840508666449360_476571024436168140_n.jpg,notlabeled,0.4784,0.1665,0.1474,0.2077,0.4784
/content/drive/MyDrive/Data/Predict/453661923_995200405419510_8242234811501445364_n.jpg,notlabeled,0.5894,0.1231,0.0909,0.5894,0.1966
/content/drive/MyDrive/Data/Predict/452635882_525989349768859_6296535131428771057_n.jpg,notlabeled,0.438,0.438,0.0958,0.153,0.3132
/content/drive/MyDrive/Data/Predict/454087882_1670373827054827_3719183559631453730_n.webp,notlabeled,0.4534,0.1647,0.1762,0.2058,0.4534
/content/drive/MyDrive/Data/Predict/453763324_769809661766756_3694180515089916272_n.jpg,notlabeled,0.5605,0.5605,0.1437,0.0886,0.2073
/content/drive/MyDrive/Data/Predict/467757369_17889257415110482_7120099496437000910_n.jpg,notlabeled,0.5611,0.0939,0.0764,0.2686,0.5611
/content/drive/MyDrive/Data/Predict/468556445_18176359564309230_761323736471203670_n.jpg,notlabeled,0.3358,0.2132,0.3358,0.1936,0.2573
/content/drive/MyDrive/Data/Predict/454159854_481733077906503_4975590281335309204_n.jpg,notlabeled,0.6819,0.6819,0.0643,0.0935,0.1603
/content/drive/MyDrive/Data/Predict/454163308_420237101033153_2791822879420125473_n.heic,notlabeled,0.5759,0.1868,0.1516,0.5759,0.0857
/content/drive/MyDrive/Data/Predict/467751814_17889257553110482_7009208082214847893_n.jpg,notlabeled,0.5249,0.074,0.2012,0.5249,0.1998
/content/drive/MyDrive/Data/Predict/453629911_17896379310042107_3809231558500497978_n.jpg,notlabeled,0.6306,0.6306,0.0998,0.0723,0.1973
/content/drive/MyDrive/Data/Predict/454144890_502349548839548_7568580689860863960_n.jpg,Portraits,0.8073,0.8073,0.0439,0.0593,0.0896
/content/drive/MyDrive/Data/Predict/453785932_7939175642866449_8033899884216855427_n.jpg,notlabeled,0.5854,0.0448,0.241,0.1288,0.5854
/content/drive/MyDrive/Data/Predict/454141538_465722292893786_953887775277631942_n.jpg,notlabeled,0.3404,0.3404,0.1991,0.3308,0.1297
/content/drive/MyDrive/Data/Predict/454033626_1014352773680949_5648479004552073637_n.heic,notlabeled,0.4416,0.4416,0.0944,0.2626,0.2015
/content/drive/MyDrive/Data/Predict/453387750_1201242551001620_5327375118501424355_n.webp,notlabeled,0.4073,0.3394,0.4073,0.1226,0.1307
/content/drive/MyDrive/Data/Predict/454038997_1196222521699073_8053950875724274510_n.jpg,notlabeled,0.5968,0.1466,0.105,0.1516,0.5968
/content/drive/MyDrive/Data/Predict/453834549_367779749686255_7603041035881401148_n.webp,notlabeled,0.3599,0.1851,0.3599,0.2553,0.1996
/content/drive/MyDrive/Data/Predict/451398710_1208753423815650_8517505797525167767_n.webp,notlabeled,0.3696,0.3696,0.1693,0.3312,0.1299
/content/drive/MyDrive/Data/Predict/453357003_1417034522345464_8354448910286682750_n.webp,notlabeled,0.5954,0.1091,0.5954,0.2163,0.0792
/content/drive/MyDrive/Data/Predict/453903173_17986806254701033_521241011728345803_n.jpg,notlabeled,0.5296,0.1765,0.1196,0.1742,0.5296
/content/drive/MyDrive/Data/Predict/453586554_471145472515494_9121711802151349458_n.jpg,notlabeled,0.6096,0.6096,0.1346,0.0516,0.2042
/content/drive/MyDrive/Data/Predict/453993329_18448604287008626_8781896875712069111_n.jpg,notlabeled,0.7662,0.7662,0.0549,0.039,0.1399
/content/drive/MyDrive/Data/Predict/454090835_1239024990603543_4422843994847724352_n.jpg,notlabeled,0.6893,0.1367,0.0978,0.6893,0.0761
/content/drive/MyDrive/Data/Predict/454155906_1546028616328732_2256415791020618589_n.jpg,notlabeled,0.7908,0.0606,0.1158,0.0328,0.7908
/content/drive/MyDrive/Data/Predict/454002935_941122464447388_2630385030582030740_n.webp,notlabeled,0.3745,0.1372,0.2352,0.2531,0.3745
/content/drive/MyDrive/Data/Predict/454150123_500643109122301_1747801512104534455_n.jpg,notlabeled,0.5794,0.0936,0.1279,0.199,0.5794
/content/drive/MyDrive/Data/Predict/454235107_17986806272701033_7303719521357615545_n.jpg,notlabeled,0.4798,0.2389,0.1433,0.138,0.4798
/content/drive/MyDrive/Data/Predict/454093645_3783088628684156_6088002805117436353_n.jpg,notlabeled,0.3132,0.0997,0.3059,0.2812,0.3132
/content/drive/MyDrive/Data/Predict/454159858_1183479946195964_1818374808497974204_n.jpg,notlabeled,0.4293,0.4004,0.0753,0.4293,0.095
/content/drive/MyDrive/Data/Predict/453997522_2849306835222597_483482305802769830_n.jpg,notlabeled,0.5964,0.1054,0.1837,0.5964,0.1145
/content/drive/MyDrive/Data/Predict/454161585_1051851106460313_8180620890157017399_n.webp,notlabeled,0.3713,0.3713,0.167,0.3612,0.1004
/content/drive/MyDrive/Data/Predict/454168881_1030986598739937_7574347690221252745_n.jpg,notlabeled,0.4532,0.1253,0.2014,0.2201,0.4532
/content/drive/MyDrive/Data/Predict/453612568_965791815558727_6019945271211108335_n.jpg,notlabeled,0.6551,0.1265,0.6551,0.0968,0.1216
/content/drive/MyDrive/Data/Predict/454272456_850191813333080_6101012426046588887_n.jpg,notlabeled,0.3078,0.2639,0.2666,0.1617,0.3078
/content/drive/MyDrive/Data/Predict/454121633_1034667484780218_9030894891772181866_n.heic,notlabeled,0.4164,0.2122,0.1101,0.2613,0.4164
/content/drive/MyDrive/Data/Predict/454001208_18029815370185762_2095487691615365097_n.jpg,notlabeled,0.5999,0.5999,0.0643,0.2026,0.1331
/content/drive/MyDrive/Data/Predict/454030542_464867353134241_1077095576601822617_n.heic,notlabeled,0.478,0.1874,0.0941,0.2405,0.478
/content/drive/MyDrive/Data/Predict/453890459_963771425547961_6101168531551695950_n.webp,notlabeled,0.4242,0.0388,0.2353,0.4242,0.3017
/content/drive/MyDrive/Data/Predict/453953468_1011693207336291_2295840185903408745_n.webp,notlabeled,0.3892,0.3892,0.1753,0.2677,0.1677
/content/drive/MyDrive/Data/Predict/469475377_18472845700008626_5235740075441784820_n.jpg,Posts,0.8179,0.1141,0.0287,0.0393,0.8179
/content/drive/MyDrive/Data/Predict/453909966_840052178078747_6548644653410759481_n.jpg,notlabeled,0.6353,0.6353,0.0669,0.0762,0.2217
/content/drive/MyDrive/Data/Predict/454030202_3807918162786636_6441823700511044296_n.heic,notlabeled,0.5093,0.5093,0.1004,0.3241,0.0662
/content/drive/MyDrive/Data/Predict/504702657_1897945950997996_2902421815080239605_n.jpg,notlabeled,0.3272,0.1981,0.3272,0.3268,0.1479
/content/drive/MyDrive/Data/Predict/454035388_1024596345704197_4053763858803150146_n.jpg,notlabeled,0.6459,0.1116,0.1348,0.1077,0.6459
/content/drive/MyDrive/Data/Predict/453668076_1039474547744400_8300661255903304567_n.jpg,notlabeled,0.4726,0.1234,0.2321,0.4726,0.1719
/content/drive/MyDrive/Data/Predict/453784530_1214120103272597_297260281455987623_n.jpg,notlabeled,0.3323,0.3119,0.0676,0.3323,0.2882
/content/drive/MyDrive/Data/Predict/453828593_1401196503894819_1068532700179846153_n.heic,notlabeled,0.4487,0.4487,0.1395,0.2826,0.1292
/content/drive/MyDrive/Data/Predict/453240056_369900982809948_7504142449969455174_n.jpg,notlabeled,0.7233,0.7233,0.0682,0.0577,0.1507
/content/drive/MyDrive/Data/Predict/453894482_1389475998400256_5222791924600015946_n.jpg,notlabeled,0.4389,0.4389,0.2273,0.1621,0.1718
/content/drive/MyDrive/Data/Predict/453885580_458812860400961_6512768237606440904_n.jpg,notlabeled,0.4937,0.0946,0.2262,0.1855,0.4937
/content/drive/MyDrive/Data/Predict/453964808_786609550036755_2224260216659500679_n.heic,notlabeled,0.4074,0.3579,0.1489,0.4074,0.0858
/content/drive/MyDrive/Data/Predict/467997540_17880255654187556_7383014536308899321_n.jpg,notlabeled,0.3645,0.0601,0.3446,0.3645,0.2308
/content/drive/MyDrive/Data/Predict/454013992_1019580726478419_1294107469845553125_n.jpg,notlabeled,0.7834,0.0642,0.1047,0.0477,0.7834
/content/drive/MyDrive/Data/Predict/453973457_17986806263701033_2215338245758397518_n.jpg,notlabeled,0.4539,0.2312,0.0988,0.2161,0.4539
/content/drive/MyDrive/Data/Predict/454157413_413134921764325_7540056077696288516_n.jpg,notlabeled,0.3413,0.2536,0.2091,0.196,0.3413
/content/drive/MyDrive/Data/Predict/453747779_17986806245701033_2528933783116685225_n.jpg,notlabeled,0.41,0.1179,0.0928,0.3793,0.41
/content/drive/MyDrive/Data/Predict/453444892_483784477933011_7990002012831553883_n.jpg,Protests,0.8292,0.0611,0.8292,0.0675,0.0422
/content/drive/MyDrive/Data/Predict/453963074_889673139702111_1722254524868784624_n.heic,notlabeled,0.4244,0.3375,0.138,0.4244,0.1002
/content/drive/MyDrive/Data/Predict/468459691_18176359438309230_3613360007309275431_n.jpg,notlabeled,0.3713,0.3226,0.1201,0.1859,0.3713
/content/drive/MyDrive/Data/Predict/453775201_1013350667106493_938909688124562496_n.jpg,notlabeled,0.445,0.3446,0.1364,0.0741,0.445
/content/drive/MyDrive/Data/Predict/454141668_506904191712911_4796342650094646074_n.jpg,notlabeled,0.7698,0.0852,0.0707,0.0743,0.7698
/content/drive/MyDrive/Data/Predict/454002937_2834734636677507_2659158003409990651_n.jpg,notlabeled,0.325,0.2667,0.2097,0.1986,0.325
/content/drive/MyDrive/Data/Predict/454095003_1508270289854873_337682394909888800_n.jpg,notlabeled,0.5988,0.5988,0.127,0.1453,0.1288
/content/drive/MyDrive/Data/Predict/453936962_469705605855759_7357565311567551458_n.jpg,notlabeled,0.7895,0.0624,0.1029,0.0452,0.7895
/content/drive/MyDrive/Data/Predict/453785962_1577225953137534_240878041084683741_n.jpg,notlabeled,0.58,0.2079,0.1068,0.1053,0.58
/content/drive/MyDrive/Data/Predict/454033626_795689209435193_3152876121622019001_n.jpg,notlabeled,0.5936,0.1252,0.2056,0.0756,0.5936
/content/drive/MyDrive/Data/Predict/453830376_471047719027851_2806736723761781520_n.webp,notlabeled,0.5528,0.0765,0.2322,0.1386,0.5528
/content/drive/MyDrive/Data/Predict/453755764_1521386128776452_672878826643990259_n.webp,notlabeled,0.3784,0.3784,0.1651,0.3017,0.1548
/content/drive/MyDrive/Data/Predict/451360234_816693210604502_5576177103497928586_n.jpg,notlabeled,0.3184,0.3184,0.1327,0.3163,0.2325
/content/drive/MyDrive/Data/Predict/469782104_18042284594229143_1392292747490221377_n.jpg,notlabeled,0.5153,0.2145,0.1436,0.1266,0.5153
/content/drive/MyDrive/Data/Predict/454134081_844081304507442_5984297841289503025_n.jpg,notlabeled,0.4545,0.0771,0.2632,0.2052,0.4545
/content/drive/MyDrive/Data/Predict/453945257_1155994038843862_6702097372316528468_n.jpg,notlabeled,0.4742,0.1683,0.1462,0.2114,0.4742
/content/drive/MyDrive/Data/Predict/453902332_1212567383078310_365383988223283398_n.jpg,notlabeled,0.5217,0.5217,0.1438,0.0697,0.2649
/content/drive/MyDrive/Data/Predict/452415937_1232227178215583_8038669969413562463_n.webp,notlabeled,0.5117,0.5117,0.2351,0.0994,0.1538
/content/drive/MyDrive/Data/Predict/453646255_1185041302617617_9154847608959128627_n.jpg,notlabeled,0.5727,0.5727,0.0525,0.1789,0.1958
/content/drive/MyDrive/Data/Predict/454023540_2193098987749479_2827065696958003444_n.jpg,notlabeled,0.3425,0.1741,0.3425,0.2694,0.2141
/content/drive/MyDrive/Data/Predict/454042815_4091844231059586_8735768364110464588_n.jpg,notlabeled,0.6229,0.6229,0.0356,0.1976,0.1439
/content/drive/MyDrive/Data/Predict/454152076_455658334115151_6763768196449044141_n.jpg,notlabeled,0.6143,0.0833,0.1997,0.1027,0.6143
/content/drive/MyDrive/Data/Predict/453977473_516713251037258_8283506148541496941_n.jpg,notlabeled,0.349,0.349,0.0787,0.3112,0.261
/content/drive/MyDrive/Data/Predict/453909749_1025174175938736_1430019945937863866_n.heic,notlabeled,0.4927,0.2424,0.0635,0.2014,0.4927
/content/drive/MyDrive/Data/Predict/453985765_1000126311613597_1667390425675928664_n.jpg,notlabeled,0.5768,0.5768,0.0951,0.0998,0.2282
/content/drive/MyDrive/Data/Predict/453900320_1977907556371369_7903031466136348994_n.jpg,notlabeled,0.4183,0.0883,0.2716,0.4183,0.2218
/content/drive/MyDrive/Data/Predict/453840735_1831565460704667_3459212696805028956_n.jpg,notlabeled,0.5573,0.5573,0.1583,0.0987,0.1857
/content/drive/MyDrive/Data/Predict/454110728_868915465103688_9021566395188806504_n.jpg,notlabeled,0.6304,0.1268,0.1593,0.6304,0.0835
/content/drive/MyDrive/Data/Predict/453898344_471594282327297_7555963241723177278_n.webp,notlabeled,0.4445,0.1048,0.1634,0.4445,0.2873
/content/drive/MyDrive/Data/Predict/453700576_463168479868378_5538850058654893711_n.jpg,notlabeled,0.4369,0.0988,0.284,0.4369,0.1803
/content/drive/MyDrive/Data/Predict/453960063_472449878899889_2574437382734851770_n.webp,notlabeled,0.3817,0.2791,0.1635,0.3817,0.1756
/content/drive/MyDrive/Data/Predict/453255712_17896379271042107_30199130436599541_n.jpg,notlabeled,0.5555,0.5555,0.1312,0.0895,0.2238
/content/drive/MyDrive/Data/Predict/453960062_2219709811712939_6386539555994486779_n.webp,notlabeled,0.4741,0.4741,0.0921,0.2358,0.1979
/content/drive/MyDrive/Data/Predict/504377767_1021051243563805_7959610825583311896_n.jpg,notlabeled,0.41,0.2292,0.1127,0.41,0.2481
/content/drive/MyDrive/Data/Predict/453436661_17896379343042107_3935761832653220604_n.jpg,notlabeled,0.4591,0.4591,0.1458,0.1133,0.2818
/content/drive/MyDrive/Data/Predict/453897577_1010591607396064_7840703524006120718_n.jpg,notlabeled,0.4554,0.0829,0.2347,0.227,0.4554
/content/drive/MyDrive/Data/Predict/452635882_478079304939357_5250194278514900727_n.jpg,Portraits,0.8301,0.8301,0.0448,0.0374,0.0877
/content/drive/MyDrive/Data/Predict/454185960_1220734665591976_5346795786726275608_n.jpg,notlabeled,0.7575,0.7575,0.0494,0.0713,0.1218
/content/drive/MyDrive/Data/Predict/453924129_1701752080680330_1935819153752804444_n.jpg,notlabeled,0.7385,0.7385,0.0376,0.1426,0.0813
/content/drive/MyDrive/Data/Predict/504401207_1710407470349860_7747495160958689095_n.jpg,notlabeled,0.3132,0.1484,0.3132,0.2608,0.2775
/content/drive/MyDrive/Data/Predict/453857437_459608496874506_785819590317588445_n.jpg,notlabeled,0.3655,0.0907,0.3437,0.2002,0.3655
/content/drive/MyDrive/Data/Predict/453786133_374851705384666_3127961737085671429_n.webp,notlabeled,0.3359,0.117,0.309,0.3359,0.2381
/content/drive/MyDrive/Data/Predict/453910647_500923899149411_102999995070225072_n.jpg,notlabeled,0.5153,0.1727,0.1523,0.5153,0.1597
/content/drive/MyDrive/Data/Predict/453897694_475374855270181_8559598219261869959_n.webp,notlabeled,0.3572,0.1453,0.2077,0.2897,0.3572
/content/drive/MyDrive/Data/Predict/453541703_1573418086555581_7796563834450795666_n.jpg,notlabeled,0.5409,0.1151,0.5409,0.2386,0.1053
/content/drive/MyDrive/Data/Predict/453786095_1012502946989784_2733856004790744564_n.jpg,notlabeled,0.6534,0.1074,0.1324,0.1068,0.6534
/content/drive/MyDrive/Data/Predict/453985764_1419912798705292_5923337387437097924_n.jpg,notlabeled,0.6884,0.0302,0.6884,0.0822,0.1992
/content/drive/MyDrive/Data/Predict/453785970_1178564720129791_5716268950592744185_n.jpg,notlabeled,0.5005,0.151,0.0915,0.5005,0.2569
/content/drive/MyDrive/Data/Predict/453507202_17857567716223656_5391931313508379351_n.jpg,notlabeled,0.3563,0.3563,0.0898,0.2068,0.3471
/content/drive/MyDrive/Data/Predict/453970739_3811434419090093_8013730716098790844_n.jpg,notlabeled,0.744,0.744,0.0498,0.067,0.1392
/content/drive/MyDrive/Data/Predict/453445014_1177711113434764_6985958311489006608_n.webp,notlabeled,0.3804,0.0702,0.2165,0.3329,0.3804
/content/drive/MyDrive/Data/Predict/469525496_18472845829008626_4491457950773101153_n.jpg,notlabeled,0.7624,0.0819,0.1078,0.0479,0.7624
/content/drive/MyDrive/Data/Predict/454029041_511097764709550_6249751040495369680_n.jpg,Posts,0.8404,0.0453,0.0807,0.0336,0.8404
/content/drive/MyDrive/Data/Predict/469456135_18472845814008626_7219050159036288344_n.jpg,notlabeled,0.691,0.1161,0.0984,0.0945,0.691
/content/drive/MyDrive/Data/Predict/454262679_1026176845559452_3927091697556794718_n.jpg,notlabeled,0.5422,0.2238,0.125,0.109,0.5422
/content/drive/MyDrive/Data/Predict/453964815_813847884216265_8648685287983495928_n.jpg,notlabeled,0.5182,0.0745,0.1689,0.5182,0.2384
/content/drive/MyDrive/Data/Predict/454009273_17896379352042107_3449979659679699784_n.jpg,notlabeled,0.3494,0.3494,0.2517,0.0612,0.3377
/content/drive/MyDrive/Data/Predict/453985776_897202822244152_8280037235334203365_n.jpg,notlabeled,0.4124,0.1614,0.2739,0.1524,0.4124
/content/drive/MyDrive/Data/Predict/454027843_863931978400170_4820936500202185643_n.webp,notlabeled,0.6464,0.0574,0.6464,0.2115,0.0848
/content/drive/MyDrive/Data/Predict/454013305_1274527830194073_8769689728104004532_n.jpg,notlabeled,0.7437,0.7437,0.0581,0.0887,0.1095
/content/drive/MyDrive/Data/Predict/469967556_17867769843258586_184894497077751696_n.jpg,notlabeled,0.5374,0.1068,0.1167,0.239,0.5374
/content/drive/MyDrive/Data/Predict/453762028_3502015596611645_1481704409246214009_n.webp,notlabeled,0.65,0.1356,0.65,0.0952,0.1192
/content/drive/MyDrive/Data/Predict/453763325_358147604001346_8296275248625108374_n.jpg,notlabeled,0.5222,0.1543,0.186,0.5222,0.1375
/content/drive/MyDrive/Data/Predict/453035667_17896379322042107_1870749376093928356_n.jpg,notlabeled,0.367,0.3284,0.2531,0.0515,0.367
/content/drive/MyDrive/Data/Predict/454138953_3496373380660063_6509114764876018257_n.heic,notlabeled,0.5081,0.2632,0.1421,0.5081,0.0866
/content/drive/MyDrive/Data/Predict/467819956_17880255693187556_8886612297722911720_n.jpg,notlabeled,0.3725,0.0842,0.3725,0.2284,0.3148
/content/drive/MyDrive/Data/Predict/454179261_3760646704177780_6603880520434464569_n.jpg,notlabeled,0.5408,0.0983,0.1287,0.2322,0.5408
/content/drive/MyDrive/Data/Predict/453724587_508979221526309_4053866745955988130_n.webp,notlabeled,0.5993,0.057,0.2037,0.5993,0.1401
/content/drive/MyDrive/Data/Predict/454030299_1923859901441286_3276626144282205688_n.jpg,notlabeled,0.4348,0.0768,0.3094,0.179,0.4348
/content/drive/MyDrive/Data/Predict/469285143_18323444998082170_6925692211939194350_n.jpg,notlabeled,0.7672,0.1213,0.046,0.0656,0.7672
/content/drive/MyDrive/Data/Predict/453388351_997188011896311_477221538219994749_n.jpg,notlabeled,0.7465,0.0421,0.1168,0.0946,0.7465
/content/drive/MyDrive/Data/Predict/453368742_1060553232148072_1994684393198844829_n.jpg,notlabeled,0.63,0.63,0.092,0.0957,0.1823
/content/drive/MyDrive/Data/Predict/453289964_2217412878630852_3286167789232858931_n.jpg,notlabeled,0.6936,0.1069,0.6936,0.08,0.1195
/content/drive/MyDrive/Data/Predict/453824589_479953798109976_5117294838580839877_n.jpg,notlabeled,0.5087,0.5087,0.1026,0.2477,0.141
/content/drive/MyDrive/Data/Predict/454134189_1240208124007840_1883779084481736846_n.heic,notlabeled,0.4461,0.0642,0.277,0.4461,0.2127
/content/drive/MyDrive/Data/Predict/454045401_1252619222386928_8343671082125454770_n.jpg,notlabeled,0.6787,0.1376,0.0931,0.0906,0.6787
/content/drive/MyDrive/Data/Predict/453796512_468278736099142_8243079062573836979_n.webp,notlabeled,0.7471,0.0919,0.7471,0.0999,0.0611
/content/drive/MyDrive/Data/Predict/453657511_1251470446212085_777205876487580284_n.jpg,notlabeled,0.744,0.744,0.0793,0.0739,0.1028
/content/drive/MyDrive/Data/Predict/453775949_17974255937741494_296828402795142534_n.jpg,notlabeled,0.7606,0.1002,0.0739,0.0653,0.7606
/content/drive/MyDrive/Data/Predict/454050574_1216242366395561_7486373949312588409_n.jpg,notlabeled,0.7995,0.1122,0.0461,0.0422,0.7995
/content/drive/MyDrive/Data/Predict/454002219_524974630194970_5238299020555474800_n.webp,Protests,0.8444,0.0405,0.8444,0.0756,0.0395
/content/drive/MyDrive/Data/Predict/453905284_1201159337740774_931751384864731547_n.jpg,notlabeled,0.3603,0.3603,0.2018,0.1644,0.2734
/content/drive/MyDrive/Data/Predict/453214283_17896379301042107_5754830718084165359_n.jpg,notlabeled,0.5484,0.5484,0.1321,0.0953,0.2242
/content/drive/MyDrive/Data/Predict/453778341_1043321820771846_5682049570452669964_n.heic,notlabeled,0.4197,0.3691,0.126,0.4197,0.0853
/content/drive/MyDrive/Data/Predict/469226965_18472845931008626_2887553918611662367_n.jpg,Posts,0.8355,0.0956,0.0388,0.0301,0.8355
/content/drive/MyDrive/Data/Predict/454008976_18320531047198149_403298250401900921_n.jpg,notlabeled,0.6337,0.0679,0.6337,0.2382,0.0602
/content/drive/MyDrive/Data/Predict/467500061_17889257484110482_2317307707964022002_n.jpg,notlabeled,0.4408,0.0686,0.1764,0.4408,0.3142
/content/drive/MyDrive/Data/Predict/453965789_1920721498377085_9018528522074059056_n.webp,Protests,0.8397,0.0465,0.8397,0.0714,0.0424
